,,,,,,,,Tỷ VNĐ,VNĐ,%,%,%,%,Nghìn CP,Tỷ VNĐ,%,VNĐ,%,x,x,x,x,x,Tỷ VNĐ,%,,,,,,%,Tỷ VNĐ,%,,,,,,%,Tỷ VNĐ,%,%,%,,,,%,
,400,NDW,Cấp nước Nam Định,UPCoM,Tiện ích,Nước,Nước,  496 ,  14.500 ,"0,0%","0,0%","1,4%","1,4%",  0 ,"  0,0 ","7,9%",  809 ,"-11,6%","  9,5 ","  15,8 ","  17,9 ","  0,8 ","  1,2 ","  67,9 ","25,3%","-5,0%","1,4%","3,9%","-1,6%","5,7%","-3,2%","  9,7 ","34,9%","-7,7%","-5,3%","-2,0%","-150,9%","0,1%","-10,9%","  9,7 ","34,9%","-7,7%","-5,3%","-2,0%","-150,9%","0,1%","-10,9%",Chính thức
,401,PNP,Tân Cảng - Phú Hữu,UPCoM,Hàng & Dịch vụ Công nghiệp,Vận tải Thủy,Vận tải Thủy,  321 ,  19.909 ,"-1,6%","-1,3%","-0,5%","-13,1%",  1 ,"  0,0 ","18,6%",  -   ,"0,0%","  7,8 ","  7,2 ",  -   ,"  1,5 ","  1,3 ","  87,9 ",,"-12,0%","4,6%","-5,5%","9,4%","9,4%",,"  11,4 ",,"-15,2%","8,3%","-7,9%","35,4%","14,1%",,"  11,4 ",,"-15,2%","8,3%","-7,9%","35,4%","14,1%",,Chính thức
,402,AFX,XNK Nông sản Thực phẩm An Giang,HOSE,Bán lẻ,Phân phối thực phẩm,Thực phẩm khác,  375 ,  10.700 ,"0,0%","3,4%","-1,4%","-9,3%",  90 ,"  0,9 ","11,9%",  2.158 ,"24,5%","  12,3 ","  6,2 ","  5,0 ","  0,7 ","  0,7 ","  884,0 ","23,4%","-22,4%","17,1%","105,0%","52,7%","187,0%","34,4%","  18,0 ","23,9%","13,5%","-27,3%","70,1%","180,5%","286,3%","59,6%","  18,0 ","23,9%","13,5%","-27,3%","70,1%","180,5%","286,3%","59,6%",Chính thức
,403,MED,Dược Mediplantex,HNX,Y tế,Dược phẩm,Y tế,  253 ,  20.400 ,"0,0%","0,0%","-9,3%","-13,2%",  0 ,"  0,0 ","6,0%",  -   ,"0,0%","  23,2 ","  12,9 ",  -   ,"  0,9 ","  0,8 ","  88,7 ",,"-28,1%","-37,9%","-5,5%","10,8%","17,5%",,"  5,9 ",,"-43,1%","-38,8%","12,3%","130,8%","171,8%",,"  5,9 ",,"-43,1%","-38,8%","12,3%","130,8%","171,8%",,Chính thức
,404,CLH,Xi măng La Hiên,HNX,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,Vật liệu xây dựng & Nội thất,  271 ,  22.600 ,"2,3%","1,4%","5,1%","4,6%",  5 ,"  0,1 ","21,8%",  2.000 ,"-42,5%","  6,6 ","  6,5 ","  11,3 ","  1,5 ","  1,3 ","  179,4 ","28,5%","25,2%","16,4%","-1,5%","-4,1%","22,5%","-10,8%","  2,3 ","9,7%","507,4%","13,3%","-15,6%","1,4%","6,5%","-42,3%","  2,3 ","9,7%","507,4%","13,3%","-15,6%","1,4%","6,5%","-42,3%",Chính thức
,405,TYA,Dây và Cáp điện Taya,HOSE,Hàng & Dịch vụ Công nghiệp,Hàng điện & điện tử,Điện tử & Thiết bị điện,  555 ,  18.100 ,"0,0%","0,8%","-4,7%","4,0%",  21 ,"  0,4 ","20,2%",  2.422 ,"-40,8%","  13,1 ","  4,4 ","  7,5 ","  0,8 ","  0,8 ","  576,1 ","23,7%","34,2%","27,2%","15,1%","29,6%","16,9%","3,6%","  27,9 ","37,5%","38,7%","83,2%","17,5%","66,3%","34,5%","-37,3%","  27,9 ","37,5%","38,7%","83,2%","17,5%","66,3%","34,5%","-37,3%",Chính thức
,406,CHS,Chiếu sáng TPHCM,UPCoM,Tiện ích,Tiện ích khác,Tiện ích khác,  312 ,  11.000 ,"0,0%","5,8%","1,5%","-4,4%",  1 ,"  0,0 ","8,3%",  -   ,"0,0%","  9,1 ","  11,5 ",  -   ,"  1,0 ",  -   ,"  37,8 ",,"-24,7%","-41,1%","49,9%","21,4%","-39,7%",,"  3,5 ",,"-2,3%","-40,9%","-4,2%","12,5%","-50,6%",,"  3,5 ",,"-2,3%","-40,9%","-4,2%","12,5%","-50,6%",,Chính thức
,407,GMC,Garmex Sài Gòn,UPCoM,Hàng cá nhân & Gia dụng,Hàng May mặc,Hàng May mặc,  169 ,  5.127 ,"11,5%","8,0%","-3,3%","-5,1%",  2 ,"  0,0 ","-6,4%",  (798),"-19,6%","  (6,7)","  (7,7)","  (6,4)","  0,6 ","  0,5 ","  0,4 ","20,2%","156,4%","147,2%","289,1%","-70,6%","20,9%","12,7%","  (5,7)","21,7%","-721,6%","-1262,6%","25,6%","85,5%","25,8%","-9,7%","  (5,7)","21,7%","-721,6%","-1262,6%","25,6%","85,5%","25,8%","-9,7%",Chính thức
,408,NAW,Cấp nước Nghệ An,UPCoM,Tiện ích,Nước,Nước,  348 ,  9.300 ,"-2,1%","-2,1%","-2,1%","-2,1%",  0 ,"  0,0 ","5,2%",  273 ,"-50,2%","  101,5 ","  17,0 ","  34,1 ","  0,8 ","  0,9 ","  98,4 ","24,2%","10,3%","11,8%","18,2%","12,7%","23,5%","8,0%","  1,5 ","14,3%","-38,4%","53,6%","1850,5%","-77,0%","75,5%","-48,2%","  1,5 ","14,3%","-38,4%","53,6%","1850,5%","-77,0%","75,5%","-48,2%",Chính thức
,409,XMP,Thủy điện Xuân Minh,UPCoM,Tiện ích,Sản xuất & Phân phối Điện,Sản xuất & Phân phối Điện,  237 ,  15.800 ,"0,1%","-4,7%","1,3%","0,0%",  0 ,"  0,0 ","16,3%",  1.561 ,"-23,3%","  22,5 ","  7,8 ","  10,1 ","  1,5 ","  1,2 ","  22,6 ","29,4%","3,4%","27,2%","6,9%","12,6%","15,7%","-4,7%","  10,1 ","43,1%","34,8%","134,3%","87,0%","19,0%","37,6%","-15,7%","  10,1 ","43,1%","34,8%","134,3%","87,0%","19,0%","37,6%","-15,7%",Chính thức
,410,SC5,Xây dựng Số 5,HOSE,Xây dựng và Vật liệu,Xây dựng,Xây dựng,  257 ,  17.150 ,"9,6%","14,3%","7,2%","10,7%",  2 ,"  0,0 ","10,2%",  2.136 ,"-23,7%","  8,4 ","  6,1 ","  8,0 ","  0,7 ","  0,6 ","  235,4 ","9,4%","-39,2%","-3,2%","-3,5%","9,2%","-49,7%","-0,2%","  5,4 ","16,8%","-58,5%","86,2%","-10,2%","44,2%","18,7%","-22,2%","  5,4 ","16,8%","-58,5%","86,2%","-10,2%","44,2%","18,7%","-22,2%",Chính thức
,411,TTE,ĐT Năng lượng Trường Thịnh,HOSE,Tiện ích,Sản xuất & Phân phối Điện,Sản xuất & Phân phối Điện,  966 ,  33.900 ,"0,0%","0,0%","-13,3%","-13,3%",  0 ,"  0,0 ","26,1%",  -   ,"0,0%","  282,7 ","  10,6 ",  -   ,"  2,4 ","  2,6 ","  35,5 ",,"-5,6%","30,0%","36,0%","17,8%","10,5%",,"  9,5 ",,"13,9%","52,8%","109,5%","3808,4%","240,7%",,"  9,4 ",,"14,2%","52,4%","106,1%","4108,6%","242,5%",,Chính thức
,412,RIC,Quốc tế Hoàng Gia,UPCoM,Du lịch và Giải trí,Dịch vụ giải trí,Dịch vụ giải trí,  598 ,  8.500 ,"-15,4%","-26,7%","-35,6%","-29,1%",  2 ,"  0,0 ","4,0%",  -   ,"0,0%","  (9,0)","  25,4 ",  -   ,"  0,7 ","  1,0 ","  44,0 ",,"8,2%","31,9%","5,1%","22,1%","51,0%",,"  7,4 ",,"26,4%","623,6%","76,8%","212,6%","178,7%",,"  7,4 ",,"26,4%","623,6%","76,8%","212,6%","178,7%",,Chính thức
,413,PSB,Sao Mai Bến Đình,UPCoM,Xây dựng và Vật liệu,Xây dựng,Xây dựng,  270 ,  5.391 ,"-5,6%","-3,1%","14,7%","10,9%",  179 ,"  1,2 ","0,5%",  -   ,"0,0%","  105,3 ","  105,9 ",  -   ,"  0,5 ","  0,5 ","  118,9 ",,"58,4%","68,9%","-7,3%","260,2%","101,2%",,"  1,3 ",,"-26,1%","153,8%","-95,7%","106,3%","279,9%",,"  1,3 ",,"-26,1%","153,8%","-95,7%","106,3%","279,9%",,Chính thức
,414,DTG,Dược phẩm Tipharco,HNX,Y tế,Dược phẩm,Y tế,  153 ,  15.900 ,"2,6%","0,6%","4,6%","2,6%",  1 ,"  0,0 ","9,5%",  2.396 ,"24,5%","  9,3 ","  8,3 ","  6,6 ","  1,1 ","  0,8 ","  70,7 ","19,6%","-12,7%","-20,5%","4,0%","-16,4%","21,2%","13,7%","  6,0 ","26,2%","-91,9%","-95,0%","-69,5%","11,1%","1628,2%","79,5%","  6,0 ","26,2%","-92,0%","-94,9%","-69,5%","11,1%","1628,2%","79,5%",Chính thức
,415,TV4,Tư vấn XD Điện 4,HNX,Hàng & Dịch vụ Công nghiệp,Tư vấn & Hỗ trợ KD,Tư vấn & Hỗ trợ KD,  277 ,  14.000 ,"-8,5%","-8,5%","-6,7%","-6,7%",  9 ,"  0,1 ","15,9%",  -   ,"0,0%","  8,8 ","  6,4 ",  -   ,"  1,1 ","  1,0 ","  60,7 ",,"278,1%","11,6%","103,5%","-2,2%","32,5%",,"  3,6 ",,"632,8%","-12,3%","159,9%","29,6%","32,4%",,"  3,6 ",,"632,8%","-12,3%","159,9%","29,6%","32,4%",,Chính thức
,416,BGW,Nước sạch Bắc Giang,UPCoM,Tiện ích,Nước,Nước,  290 ,  16.000 ,"0,0%","0,0%","0,0%","-20,4%",  1 ,"  0,0 ","9,3%",  1.058 ,"5,6%","  24,8 ","  16,0 ","  15,1 ","  1,6 ","  1,5 ","  46,5 ","23,1%","17,4%","9,1%","7,9%","4,5%","1,6%","2,1%","  3,9 ","20,1%","30,4%","76,7%","14,6%","54,4%","90,3%","17,5%","  3,9 ","20,1%","30,4%","76,7%","14,6%","54,4%","90,3%","17,5%",Chính thức
,417,BDW,Cấp thoát nước Bình Định,UPCoM,Tiện ích,Nước,Nước,  331 ,  26.700 ,"3,9%","-1,1%","0,8%","-4,3%",  0 ,"  0,0 ","15,2%",  2.810 ,"-18,4%","  7,7 ","  7,8 ","  9,5 ","  1,5 ","  1,1 ","  82,1 ","23,6%","-2,2%","10,1%","13,7%","12,8%","28,1%","12,3%","  10,1 ","29,1%","-34,0%","-10,5%","28,8%","58,5%","86,9%","-8,3%","  10,1 ","29,1%","-34,0%","-10,5%","28,8%","58,5%","86,9%","-8,3%",Chính thức
,418,CFV,Cà phê Thắng Lợi,UPCoM,Thực phẩm và đồ uống,Đồ uống & giải khát,Đồ uống & giải khát,  254 ,  20.100 ,"6,4%","-1,0%","-15,6%","1,5%",  0 ,"  0,0 ","7,3%",  958 ,"-14,7%","  46,1 ","  17,9 ","  21,0 ","  1,9 ","  1,2 ","  116,9 ","21,3%","-45,6%","92,6%","212,2%","252,2%","29,8%","44,2%","  1,4 ","11,4%","-93,8%","-97,1%","-192,4%","-1,4%","122,8%","-30,1%","  1,4 ","11,4%","-93,8%","-97,1%","-192,4%","-1,4%","122,8%","-30,1%",Chính thức
,419,VCC,Vinaconex 25,HNX,Xây dựng và Vật liệu,Xây dựng,Xây dựng,  252 ,  10.500 ,"2,9%","-0,9%","9,4%","6,1%",  23 ,"  0,3 ","8,0%",  1.285 ,"33,0%","  21,0 ","  10,9 ","  8,2 ","  1,0 ","  0,9 ","  355,2 ","17,7%","26,4%","77,8%","77,0%","34,2%","42,0%","23,7%","  4,7 ","15,2%","114,4%","3124,1%","398,3%","-43,2%","201,5%","53,8%","  4,7 ","15,2%","114,4%","3124,1%","398,3%","-43,2%","201,5%","53,8%",Chính thức
,420,NBW,Cấp nước Nhà Bè,HNX,Tiện ích,Nước,Nước,  338 ,  31.000 ,"-0,6%","-8,8%","-3,1%","-2,8%",  0 ,"  0,0 ","15,8%",  -   ,"0,0%","  11,4 ","  11,9 ",  -   ,"  1,8 ","  1,8 ","  223,8 ",,"1,1%","1,6%","1,3%","-0,1%","0,7%",,"  8,4 ",,"69,6%","8,5%","-61,5%","14,0%","-28,7%",,"  8,4 ",,"69,6%","8,5%","-61,5%","14,0%","-28,7%",,Chính thức
,421,VE4,Xây dựng điện VNECO4,HNX,Xây dựng và Vật liệu,Xây dựng,Xây dựng,  787 ,  260.000 ,"0,0%","0,0%","0,0%","0,0%",  -   ,"  0,0 ","-4,9%",  -   ,"0,0%","  1.638,1 ","  (1.096,9)",  -   ,"  25,4 ","  26,1 ","  5,0 ",,"-32,9%","-45,0%","134,5%","-47,1%","-26,7%",,"  (0,7)",,"104,6%","-98,4%","-1045,5%","664,9%","-1405,8%",,"  (0,7)",,"104,6%","-98,4%","-1045,5%","664,9%","-1405,8%",,Chính thức
,422,ABC,Truyền thông VMG,UPCoM,Viễn thông,Viễn thông di động,Viễn thông,  217 ,  10.651 ,"-6,1%","-9,1%","-1,9%","-3,1%",  32 ,"  0,4 ","18,4%",  -   ,"0,0%","  10,3 ","  2,2 ",  -   ,"  0,5 ","  0,4 ","  314,5 ",,"83,8%","156,3%","-0,1%","-50,2%","-22,4%",,"  7,7 ",,"1738,4%","225,0%","-55,1%","3177,9%","38,2%",,"  7,7 ",,"1738,4%","225,0%","-55,1%","3177,9%","38,2%",,Chính thức
,423,CQT,Xi măng Quán Triều VVMI,UPCoM,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,Vật liệu xây dựng & Nội thất,  213 ,  8.500 ,"9,0%","0,0%","16,4%","4,9%",  1 ,"  0,0 ","4,9%",  352 ,"-30,9%","  28,0 ","  16,7 ","  24,1 ","  0,9 ","  0,8 ","  153,2 ","25,0%","10,3%","35,6%","-13,3%","-16,8%","15,9%","3,1%","  1,1 ","12,1%","68,1%","521,0%","-32,3%","-48,5%","152,4%","-8,7%","  1,1 ","12,1%","68,1%","521,0%","-32,3%","-48,5%","152,4%","-8,7%",Chính thức
,424,LDP,Dược Lâm Đồng - Ladophar,HNX,Y tế,Dược phẩm,Y tế,  148 ,  7.900 ,"-1,3%","-2,5%","-21,8%","-28,8%",  82 ,"  0,7 ","18,9%",  -   ,"0,0%","  (1,3)","  5,2 ",  -   ,"  1,7 ","  0,8 ","  59,9 ",,"34,4%","4,8%","11,4%","2,8%","-1,7%",,"  0,9 ",,"471,0%","-25,7%","90,4%","621,6%","-7,8%",,"  0,9 ",,"471,0%","-25,7%","90,4%","621,6%","-7,8%",,Chính thức
,425,SFC,Nhiên liệu Sài Gòn,HOSE,Tiện ích,Phân phối xăng dầu & khí đốt,Phân phối xăng dầu & khí đốt,  203 ,  18.000 ,"0,0%","-7,7%","-2,2%","0,0%",  1 ,"  0,0 ","14,2%",  -   ,"0,0%","  10,5 ","  8,1 ",  -   ,"  1,3 ","  1,2 ","  385,0 ",,"-13,6%","-17,9%","-7,2%","-0,9%","8,2%",,"  8,9 ",,"-7,6%","14,5%","91,4%","-6,9%","61,1%",,"  8,9 ",,"-7,6%","14,5%","91,4%","-6,9%","61,1%",,Chính thức
,426,CCA,XNK Thuỷ sản Cần Thơ,UPCoM,Thực phẩm và đồ uống,Nuôi trồng nông & hải sản,Nuôi trồng thủy hải sản,  276 ,  15.266 ,"0,4%","1,8%","3,2%","5,8%",  1 ,"  0,0 ","15,8%",  -   ,"0,0%","  19,3 ","  6,2 ",  -   ,"  0,9 ",  -   ,"  295,5 ",,"18,3%","48,7%","-17,8%","9,4%","-14,9%",,"  10,4 ",,"471,1%","273,8%","304,9%","53,2%","9,1%",,"  10,4 ",,"471,1%","273,8%","304,9%","53,2%","9,1%",,Chính thức
,427,VSI,Đầu tư và Xây dựng Cấp thoát nước,HOSE,Xây dựng và Vật liệu,Xây dựng,Văn phòng cho thuê,  360 ,  27.300 ,"-2,5%","-4,2%","9,2%","13,8%",  3 ,"  0,1 ","19,9%",  3.284 ,"8,7%","  9,9 ","  9,0 ","  8,3 ","  1,3 ","  1,7 ","  110,2 ","19,8%","49,8%","293,8%","174,2%","85,0%","24,9%","-3,0%","  9,8 ","22,6%","96,4%","63,7%","22,4%","21,4%","51,4%","18,4%","  9,7 ","22,4%","96,0%","71,0%","25,2%","22,1%","50,7%","18,4%",Chính thức
,428,ITD,Công nghệ ITD,HOSE,Công nghệ Thông tin,Phần mềm,Công nghệ Thông tin,  428 ,  16.350 ,"0,6%","0,0%","2,2%","10,7%",  49 ,"  0,8 ","33,9%",  -   ,"0,0%","  26,9 ","  5,9 ",  -   ,"  1,1 ","  1,2 ","  162,5 ",,"88,7%","12,0%","44,5%","-1,9%","-59,1%",,"  21,8 ",,"1438,3%","472,0%","247,6%","343,0%","-60,9%",,"  9,4 ",,"6995,7%","100,1%","29123,3%","784,1%","-78,0%",,Chính thức
,429,BMV,Bột mỳ Vinafood 1,UPCoM,Thực phẩm và đồ uống,Thực phẩm,Thực phẩm khác,  99 ,  4.100 ,"-1,3%","-14,6%","-14,6%","-27,4%",  0 ,"  0,0 ","1,6%",  162 ,"0,1%","  168,3 ","  25,3 ","  25,3 ","  1,7 ","  0,4 ","  160,0 ","20,6%","-5,6%","5,2%","-1,4%","-6,5%","8,5%","22,4%","  1,2 ","31,8%","1561,6%","-13,9%","286,3%","-46,6%","23,1%","6,5%","  1,2 ","31,8%","1561,6%","-13,9%","286,3%","-46,6%","23,1%","6,5%",Chính thức
,430,ABR,Đầu tư Nhãn Hiệu Việt,HOSE,Hàng & Dịch vụ Công nghiệp,Tư vấn & Hỗ trợ KD,Tư vấn & Hỗ trợ KD,  289 ,  14.450 ,"11,2%","12,9%","18,0%","12,0%",  1 ,"  0,0 ","5,5%",  709 ,"4,3%","  13,2 ","  21,3 ","  20,4 ","  0,9 ","  1,2 ","  6,3 ","28,2%","-61,4%","254,8%","-3,9%","13,3%","-0,5%","-12,3%","  2,4 ","16,7%","-22,9%","-39,3%","-19,3%","-15,6%","-35,5%","-4,8%","  2,4 ","16,7%","-22,9%","-39,3%","-19,3%","-15,6%","-35,5%","-4,8%",Chính thức
,431,VID,Viễn Đông,HOSE,Tài nguyên Cơ bản,Sản xuất giấy,Sản xuất giấy,  203 ,  4.980 ,"0,8%","1,6%","0,0%","0,6%",  4 ,"  0,0 ","0,1%",  209 ,"1664,9%","  27,0 ","  421,2 ","  23,9 ","  0,5 ","  0,4 ","  253,9 ","25,4%","0,0%","-17,4%","7,8%","-5,8%","11,7%","-12,0%","  0,2 ","1,0%","-90,8%","255,7%","-1,5%","-303,7%","5,2%","1723,2%","  0,1 ","1,7%","-92,6%","687,5%","-0,5%","-243,6%","11,9%","1723,2%",Chính thức
,432,HNR,Cồn Rượu và Nước Giải Khát Hà Nội,UPCoM,Thực phẩm và đồ uống,Vang & Rượu mạnh,Vang & Rượu mạnh,  240 ,  12.000 ,"0,0%","0,0%","0,0%","0,0%",  -   ,  -   ,"-1,2%",  (250),"-19,7%","  (29,3)","  (57,6)","  (48,1)","  0,7 ",  -   ,"  39,6 ","18,6%","2,2%","26,8%","6,2%","2,5%","10,6%","75,5%","  2,0 ","-39,1%","65,7%","90,4%","11,7%","-51,6%","153,1%","6,7%","  2,0 ","-39,1%","65,7%","90,4%","11,7%","-51,6%","153,1%","6,7%",Chính thức
,433,BMC,Khoáng sản Bình Định,HOSE,Tài nguyên Cơ bản,Khai khoáng,Khai khoáng,  164 ,  13.200 ,"-1,9%","-1,9%","-23,3%","-10,5%",  55 ,"  0,8 ","5,4%",  -   ,"0,0%","  10,6 ","  13,5 ",  -   ,"  1,0 ","  0,7 ","  23,6 ",,"-71,5%","-18,1%","-15,2%","-50,7%","103,0%",,"  1,5 ",,"-81,2%","-44,1%","-30,4%","-67,4%","65,2%",,"  1,5 ",,"-81,2%","-44,1%","-30,4%","-67,4%","65,2%",,Chính thức
,434,C47,Xây dựng 47,HOSE,Xây dựng và Vật liệu,Xây dựng,Xây dựng,  333 ,  9.150 ,"-13,7%","-2,7%","-6,6%","-8,5%",  66 ,"  0,6 ","12,6%",  1.621 ,"1,1%","  20,8 ","  5,7 ","  5,6 ","  0,6 ","  0,7 ","  435,3 ","24,2%","197,7%","229,6%","108,9%","-21,4%","3,9%","8,0%","  16,6 ","27,7%","746,6%","1188,7%","1635,4%","5095,0%","57,0%","12,7%","  16,2 ","27,4%","746,2%","940,4%","1198,1%","2575,8%","59,6%","12,7%",Chính thức
,435,PJT,Vận tải thủy PETROLIMEX,HOSE,Hàng & Dịch vụ Công nghiệp,Vận tải Thủy,Vận tải Thủy,  214 ,  8.600 ,"1,2%","-8,4%","-12,0%","-9,5%",  4 ,"  0,0 ","6,8%",  836 ,"-6,1%","  11,0 ","  8,4 ","  10,3 ","  0,8 ","  0,7 ","  187,8 ","23,2%","-12,1%","12,0%","9,0%","2,3%","12,8%","12,9%","  7,1 ","34,0%","-43,5%","-57,7%","42,8%","160,6%","94,2%","-6,1%","  7,1 ","34,0%","-43,5%","-57,7%","42,8%","160,6%","94,2%","-6,1%",Chính thức
,436,TDS,Thép Thủ Đức,UPCoM,Tài nguyên Cơ bản,Thép và sản phẩm thép,Thép và sản phẩm thép,  97 ,  7.956 ,"-7,3%","-3,0%","-4,7%","-2,5%",  10 ,"  0,1 ","4,0%",  327 ,"-54,8%","  (96,0)","  11,0 ","  24,3 ","  0,5 ","  0,4 ","  835,6 ",,"18,4%","59,4%","72,1%","61,6%","108,3%",,"  4,1 ","102,4%","-21,7%","144,4%","124,1%","-94,6%","89,6%","-42,1%","  4,1 ","102,4%","-21,7%","144,4%","124,1%","-94,6%","89,6%","-42,1%",Chính thức
,437,SCJ,Xi măng Sài Sơn,UPCoM,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,Vật liệu xây dựng & Nội thất,  162 ,  2.800 ,"-3,5%","0,0%","-15,2%","-24,3%",  6 ,"  0,0 ","2,2%",  217 ,"-19,4%","  5,5 ","  10,4 ","  12,9 ","  0,3 ","  0,2 ","  199,6 ","16,5%","-12,6%","-5,7%","-12,1%","-15,2%","-21,2%","7,1%","  1,0 ","8,3%","-1043,0%","146,2%","20,4%","-40,0%","132,4%","10,7%","  1,0 ","8,3%","-1043,0%","146,2%","20,4%","-40,0%","132,4%","10,7%",Chính thức
,438,NFC,Phân lân Ninh Bình,HNX,Hóa chất,"Sản phẩm hóa dầu, Nông dược & Hóa chất khác",Phân bón,  1.023 ,  65.000 ,"4,7%","4,8%","2,9%","17,5%",  2 ,"  0,1 ","49,6%",  9.154 ,"-6,5%","  8,4 ","  6,6 ","  7,1 ","  1,9 ","  2,7 ","  515,1 ","36,2%","61,8%","25,4%","7,9%","40,7%","13,8%","14,7%","  54,0 ","37,5%","273,5%","76,2%","283,1%","201,1%","39,2%","3,8%","  54,0 ","37,5%","273,5%","76,2%","283,1%","201,1%","39,2%","3,8%",Chính thức
,439,HID,Halcom Vietnam,HOSE,Xây dựng và Vật liệu,Xây dựng,Xây dựng,  350 ,  4.560 ,"-6,8%","-8,8%","-29,1%","-27,4%",  671 ,"  3,3 ","-6,9%",  129 ,"118,4%","  23,7 ","  (6,5)","  35,2 ","  0,3 ","  0,5 ","  75,8 ","12,7%","179,6%","57,8%","124,6%","-23,0%","-37,6%","9,7%","  (15,0)","-81,0%","-106,6%","-62,2%","1236,8%","-644,4%","-1429,4%","124,7%","  (13,4)","-134,4%","-97,7%","-36,6%","697,9%","-1122,0%","-3322,6%","124,7%",Chính thức
,440,CCT,Cảng Cần Thơ,UPCoM,Hàng & Dịch vụ Công nghiệp,"Kho bãi, hậu cần và bảo dưỡng","Kho bãi, hậu cần và bảo dưỡng",  253 ,  8.900 ,"-15,2%","-15,2%","-22,6%","-22,6%",  0 ,"  0,0 ","2,0%",  303 ,"55,4%","  71,4 ","  47,2 ","  29,3 ","  1,1 ","  0,9 ","  37,4 ","16,9%","-4,7%","29,6%","42,2%","18,9%","13,3%","16,2%","  2,5 ","28,7%","220,1%","-25,2%","13,2%","14,6%","3,0%","62,9%","  2,5 ","28,7%","220,1%","-25,2%","13,2%","14,6%","3,0%","62,9%",Chính thức
,441,SPB,Sợi Phú Bài,UPCoM,Hàng cá nhân & Gia dụng,Hàng May mặc,Hàng May mặc,  200 ,  15.000 ,"3,5%","3,5%","-13,8%","-5,1%",  0 ,"  0,0 ","6,5%",  1.804 ,"45,3%","  10,1 ","  12,1 ","  8,3 ","  1,1 ","  0,8 ","  280,1 ","22,9%","-20,8%","-7,6%","-5,6%","-28,5%","8,8%","10,3%","  3,5 ","14,7%","27,0%","-9,4%","794,4%","-81,1%","-37,1%","9,4%","  3,5 ","14,7%","27,0%","-9,4%","794,4%","-81,1%","-37,1%","9,4%",Chính thức
,442,BCE,XD và GT Bình Dương,HOSE,Xây dựng và Vật liệu,Xây dựng,Xây dựng,  380 ,  10.850 ,"-1,4%","-3,1%","-6,5%","-0,5%",  52 ,"  0,6 ","20,1%",  3.029 ,"24,0%","  10,0 ","  4,4 ","  3,6 ","  0,8 ","  0,8 ","  63,0 ","2,7%","-11,4%","612,3%","1735,2%","121,0%","571,8%","167,9%","  (21,4)","-20,1%","-8,2%","147,1%","131,9%","-2,4%","-318,8%","4,2%","  (21,4)","-20,1%","-8,2%","147,1%","131,9%","-2,4%","-318,8%","4,2%",Chính thức
,443,FCS,Lương thực TP Hồ Chí Minh,UPCoM,Thực phẩm và đồ uống,Thực phẩm,Thực phẩm khác,  121 ,  4.100 ,"-21,2%","-40,6%","-29,3%","-32,8%",  0 ,"  0,0 ","1,3%",  -   ,"0,0%","  87,3 ","  158,8 ",  -   ,"  3,7 ","  2,0 ","  79,7 ",,"-30,4%","-31,1%","-4,7%","-9,1%","7,7%",,"  (0,6)",,"-494,7%","-1860,1%","109,0%","992,9%","48,5%",,"  (0,6)",,"-494,7%","-1860,1%","109,0%","992,9%","48,5%",,Chính thức
,444,CMD,VLXD và Nội thất TP.HCM,UPCoM,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,Vật liệu xây dựng & Nội thất,  212 ,  18.890 ,"-0,7%","-0,9%","-12,6%","-14,3%",  4 ,"  0,1 ","13,2%",  -   ,"0,0%","  7,9 ","  6,7 ",  -   ,"  1,0 ","  0,9 ","  227,5 ",,"-0,6%","14,3%","16,9%","23,4%","46,4%",,"  8,9 ",,"-7,8%","-9,0%","-2,7%","22,8%","4,5%",,"  8,9 ",,"-7,8%","-9,0%","-2,7%","22,8%","4,5%",,Chính thức
,445,QHD,Que hàn Việt Đức,HNX,Hàng & Dịch vụ Công nghiệp,Công nghiệp phức hợp,Công nghiệp phức hợp,  358 ,  54.000 ,"0,0%","0,0%","14,2%","14,2%",  0 ,"  0,0 ","21,2%",  2.172 ,"-47,7%","  11,2 ","  13,0 ","  24,9 ","  1,8 ","  2,7 ","  131,7 ","26,9%","21,8%","31,1%","33,5%","14,3%","38,0%","10,8%","  8,1 ","56,1%","-14,3%","64,9%","309,6%","171,8%","63,9%","-40,9%","  8,1 ","56,1%","-14,3%","64,9%","309,6%","171,8%","63,9%","-40,9%",Chính thức
,446,LAF,Chế biến Hàng XK Long An,HOSE,Thực phẩm và đồ uống,Thực phẩm,Thực phẩm khác,  260 ,  17.100 ,"1,5%","-1,2%","1,7%","-2,6%",  4 ,"  0,1 ","17,1%",  2.942 ,"5,3%","  7,0 ","  6,1 ","  5,8 ","  1,1 ","  1,0 ","  134,0 ","19,1%","-22,5%","18,7%","21,7%","85,2%","76,8%","13,6%","  6,3 ","14,0%","-29,5%","22,7%","-41,5%","-0,5%","63,0%","11,7%","  6,3 ","14,0%","-29,5%","22,7%","-41,5%","-0,5%","63,0%","11,7%",Chính thức
